branch,order_id,order_dt,category,menu,sweet_level,price,cost,qty,revenue,gross_profit,gross_margin,trans_type,payment,gender,membership,member_id,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat,date,day_name,iso_week_number
alpha,alpha032469,1/1/2024 19:14:00,coffee,Mocha,0.5,70,30.1,3,210,119.7,0.57,delivery,credit card,M,TRUE,1642,evening,TRUE,FALSE,12.261122,very long,1/1/2024,Monday,1
alpha,alpha032470,1/1/2024 19:26:00,coffee,Iced Latte,0.5,65,22.75,5,325,211.25,0.65,delivery,credit card,M,TRUE,1678,evening,TRUE,FALSE,14.2343441,very long,1/1/2024,Monday,1
alpha,alpha032470,1/1/2024 19:26:00,tea,Bubble Tea,0.25,70,17.5,2,140,105,0.75,delivery,credit card,M,TRUE,1678,evening,TRUE,FALSE,14.2343441,very long,1/1/2024,Monday,1
alpha,alpha032471,1/1/2024 19:46:00,smoothie,Watermelon Smoothie,0.75,75,30,1,75,45,0.6,to go,credit card,M,TRUE,892,evening,TRUE,FALSE,3.792857855,short,1/1/2024,Monday,1
alpha,alpha032472,1/1/2024 19:54:00,tea,Bubble Tea,0.25,70,17.5,1,70,52.5,0.75,eat in,mobile,F,TRUE,851,evening,TRUE,FALSE,2.67126921,short,1/1/2024,Monday,1
alpha,alpha032473,2/1/2024 7:16:00,coffee,Mocha,0,70,30.1,1,70,39.9,0.57,eat in,mobile,M,TRUE,35,morning,FALSE,FALSE,4.261405476,short,2/1/2024,Tuesday,1
alpha,alpha032474,2/1/2024 7:17:00,tea,Green Tea,0.5,65,24.7,2,130,80.6,0.62,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,18.88786712,very long,2/1/2024,Tuesday,1
alpha,alpha032474,2/1/2024 7:17:00,bakery,Donut,,40,12,3,120,84,0.7,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,18.88786712,very long,2/1/2024,Tuesday,1
alpha,alpha032474,2/1/2024 7:17:00,coffee,Iced Latte,0.25,65,22.75,3,195,126.75,0.65,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,18.88786712,very long,2/1/2024,Tuesday,1
alpha,alpha032475,2/1/2024 7:27:00,coffee,Latte,0.25,65,27.95,2,130,74.1,0.57,to go,credit card,M,TRUE,35,morning,FALSE,FALSE,4.209407739,short,2/1/2024,Tuesday,1
alpha,alpha032476,2/1/2024 7:28:00,coffee,Americano,0,45,14.4,1,45,30.6,0.68,delivery,credit card,F,FALSE,,morning,FALSE,FALSE,10.22747709,long,2/1/2024,Tuesday,1
alpha,alpha032476,2/1/2024 7:28:00,bakery,Donut,,40,12,1,40,28,0.7,delivery,credit card,F,FALSE,,morning,FALSE,FALSE,10.22747709,long,2/1/2024,Tuesday,1
alpha,alpha032477,2/1/2024 7:29:00,bakery,Cheesecake,,120,72,1,120,48,0.4,eat in,mobile,M,TRUE,63,morning,FALSE,FALSE,3.94013186,short,2/1/2024,Tuesday,1
alpha,alpha032478,2/1/2024 7:53:00,coffee,Americano,0,45,14.4,1,45,30.6,0.68,to go,credit card,F,FALSE,,morning,FALSE,FALSE,2.437646745,short,2/1/2024,Tuesday,1
alpha,alpha032479,2/1/2024 8:01:00,smoothie,Mango Smoothie,0.5,90,31.5,1,90,58.5,0.65,to go,mobile,M,TRUE,888,morning,FALSE,FALSE,5.627241371,moderate,2/1/2024,Tuesday,1
alpha,alpha032479,2/1/2024 8:01:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,mobile,M,TRUE,888,morning,FALSE,FALSE,5.627241371,moderate,2/1/2024,Tuesday,1
alpha,alpha032480,2/1/2024 8:02:00,tea,Green Tea,0.25,65,24.7,1,65,40.3,0.62,to go,cash,F,TRUE,1645,morning,FALSE,FALSE,5.148568831,moderate,2/1/2024,Tuesday,1
alpha,alpha032481,2/1/2024 8:24:00,smoothie,Kiwi Smoothie,0.5,90,40.5,1,90,49.5,0.55,eat in,cash,F,TRUE,1670,morning,FALSE,FALSE,12.21480326,very long,2/1/2024,Tuesday,1
alpha,alpha032481,2/1/2024 8:24:00,bakery,Sandwich,,80,28,1,80,52,0.65,eat in,cash,F,TRUE,1670,morning,FALSE,FALSE,12.21480326,very long,2/1/2024,Tuesday,1
alpha,alpha032482,2/1/2024 8:26:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,credit card,F,FALSE,,morning,FALSE,FALSE,8.166903467,long,2/1/2024,Tuesday,1
alpha,alpha032482,2/1/2024 8:26:00,coffee,Iced Latte,0.25,65,22.75,1,65,42.25,0.65,to go,credit card,F,FALSE,,morning,FALSE,FALSE,8.166903467,long,2/1/2024,Tuesday,1
alpha,alpha032482,2/1/2024 8:26:00,bakery,Donut,,40,12,1,40,28,0.7,to go,credit card,F,FALSE,,morning,FALSE,FALSE,8.166903467,long,2/1/2024,Tuesday,1
alpha,alpha032483,2/1/2024 8:35:00,bakery,Croissant,,85,46.75,6,510,229.5,0.45,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,41.49436182,very long,2/1/2024,Tuesday,1
alpha,alpha032483,2/1/2024 8:35:00,bakery,Sandwich,,80,28,6,480,312,0.65,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,41.49436182,very long,2/1/2024,Tuesday,1
alpha,alpha032483,2/1/2024 8:35:00,tea,Yuzu Tea,0.25,70,24.5,1,70,45.5,0.65,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,41.49436182,very long,2/1/2024,Tuesday,1
alpha,alpha032483,2/1/2024 8:35:00,coffee,Americano,0.25,45,14.4,6,270,183.6,0.68,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,41.49436182,very long,2/1/2024,Tuesday,1
alpha,alpha032484,2/1/2024 8:48:00,coffee,Latte,0.25,65,27.95,2,130,74.1,0.57,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,9.64314566,long,2/1/2024,Tuesday,1
alpha,alpha032484,2/1/2024 8:48:00,bakery,Croissant,,85,46.75,3,255,114.75,0.45,eat in,credit card,F,TRUE,840,morning,FALSE,FALSE,9.64314566,long,2/1/2024,Tuesday,1
alpha,alpha032485,2/1/2024 8:51:00,tea,Thai Tea,0,70,17.5,1,70,52.5,0.75,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,18.51083385,very long,2/1/2024,Tuesday,1
alpha,alpha032485,2/1/2024 8:51:00,bakery,Donut,,40,12,1,40,28,0.7,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,18.51083385,very long,2/1/2024,Tuesday,1
alpha,alpha032485,2/1/2024 8:51:00,coffee,Iced Americano,0,45,13.5,3,135,94.5,0.7,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,18.51083385,very long,2/1/2024,Tuesday,1
alpha,alpha032486,2/1/2024 8:58:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,credit card,M,FALSE,,morning,FALSE,FALSE,8.853165622,long,2/1/2024,Tuesday,1
alpha,alpha032486,2/1/2024 8:58:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,credit card,M,FALSE,,morning,FALSE,FALSE,8.853165622,long,2/1/2024,Tuesday,1
alpha,alpha032487,2/1/2024 9:13:00,bakery,Donut,,40,12,3,120,84,0.7,eat in,credit card,M,TRUE,852,morning,FALSE,FALSE,14.80935488,very long,2/1/2024,Tuesday,1
alpha,alpha032487,2/1/2024 9:13:00,smoothie,Mango Smoothie,0.25,90,31.5,3,270,175.5,0.65,eat in,credit card,M,TRUE,852,morning,FALSE,FALSE,14.80935488,very long,2/1/2024,Tuesday,1
alpha,alpha032488,2/1/2024 9:36:00,bakery,Donut,,40,12,1,40,28,0.7,to go,mobile,F,FALSE,,morning,FALSE,FALSE,9.487347975,long,2/1/2024,Tuesday,1
alpha,alpha032488,2/1/2024 9:36:00,coffee,Iced Latte,0.5,65,22.75,1,65,42.25,0.65,to go,mobile,F,FALSE,,morning,FALSE,FALSE,9.487347975,long,2/1/2024,Tuesday,1
alpha,alpha032489,2/1/2024 9:43:00,coffee,Mocha Cold Brew,0.5,165,79.2,3,495,257.4,0.52,eat in,credit card,F,TRUE,42,morning,FALSE,FALSE,5.574572151,moderate,2/1/2024,Tuesday,1
alpha,alpha032490,2/1/2024 9:55:00,coffee,Mocha,0.75,70,30.1,1,70,39.9,0.57,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,8.844885793,long,2/1/2024,Tuesday,1
alpha,alpha032490,2/1/2024 9:55:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,8.844885793,long,2/1/2024,Tuesday,1
alpha,alpha032490,2/1/2024 9:55:00,coffee,Iced Americano,0.25,45,13.5,1,45,31.5,0.7,to go,credit card,M,TRUE,55,morning,FALSE,FALSE,8.844885793,long,2/1/2024,Tuesday,1
alpha,alpha032491,2/1/2024 10:01:00,tea,Green Tea,0.75,65,24.7,4,260,161.2,0.62,to go,credit card,F,FALSE,,morning,FALSE,FALSE,7.200162367,moderate,2/1/2024,Tuesday,1
alpha,alpha032492,2/1/2024 10:08:00,bakery,Donut,,40,12,1,40,28,0.7,eat in,gift card,F,TRUE,1659,morning,FALSE,FALSE,8.064218815,long,2/1/2024,Tuesday,1
alpha,alpha032492,2/1/2024 10:08:00,coffee,Iced Latte,0.5,65,22.75,1,65,42.25,0.65,eat in,gift card,F,TRUE,1659,morning,FALSE,FALSE,8.064218815,long,2/1/2024,Tuesday,1
alpha,alpha032493,2/1/2024 10:09:00,bakery,Cookie,,85,29.75,2,170,110.5,0.65,eat in,mobile,M,TRUE,1655,morning,FALSE,FALSE,5.066922338,moderate,2/1/2024,Tuesday,1
alpha,alpha032494,2/1/2024 10:10:00,bakery,Muffin,,60,27,1,60,33,0.55,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,6.811745691,moderate,2/1/2024,Tuesday,1
alpha,alpha032494,2/1/2024 10:10:00,smoothie,Kiwi Smoothie,0.25,90,40.5,1,90,49.5,0.55,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,6.811745691,moderate,2/1/2024,Tuesday,1
alpha,alpha032495,2/1/2024 10:12:00,coffee,Cappuccino,0.5,75,27.75,2,150,94.5,0.63,delivery,mobile,M,FALSE,,morning,FALSE,FALSE,5.680080503,moderate,2/1/2024,Tuesday,1
alpha,alpha032495,2/1/2024 10:12:00,bakery,Sandwich,,80,28,1,80,52,0.65,delivery,mobile,M,FALSE,,morning,FALSE,FALSE,5.680080503,moderate,2/1/2024,Tuesday,1
alpha,alpha032496,2/1/2024 10:17:00,tea,Bubble Tea,0.25,70,17.5,3,210,157.5,0.75,eat in,cash,M,FALSE,,morning,FALSE,FALSE,6.02534404,moderate,2/1/2024,Tuesday,1
alpha,alpha032497,2/1/2024 10:20:00,smoothie,Mango Smoothie,0.25,90,31.5,3,270,175.5,0.65,delivery,mobile,F,TRUE,855,morning,FALSE,FALSE,13.27160998,very long,2/1/2024,Tuesday,1
alpha,alpha032497,2/1/2024 10:20:00,tea,Jasmine Tea,0.25,50,10,3,150,120,0.8,delivery,mobile,F,TRUE,855,morning,FALSE,FALSE,13.27160998,very long,2/1/2024,Tuesday,1
alpha,alpha032498,2/1/2024 10:24:00,bakery,Sandwich,,80,28,2,160,104,0.65,eat in,credit card,M,FALSE,,morning,FALSE,FALSE,6.911919792,moderate,2/1/2024,Tuesday,1
alpha,alpha032498,2/1/2024 10:24:00,bakery,Cookie,,85,29.75,2,170,110.5,0.65,eat in,credit card,M,FALSE,,morning,FALSE,FALSE,6.911919792,moderate,2/1/2024,Tuesday,1
alpha,alpha032499,2/1/2024 10:25:00,bakery,Donut,,40,12,1,40,28,0.7,to go,credit card,F,FALSE,,morning,FALSE,FALSE,10.24996151,long,2/1/2024,Tuesday,1
alpha,alpha032499,2/1/2024 10:25:00,coffee,Iced Americano,0.75,45,13.5,1,45,31.5,0.7,to go,credit card,F,FALSE,,morning,FALSE,FALSE,10.24996151,long,2/1/2024,Tuesday,1
alpha,alpha032500,2/1/2024 10:33:00,coffee,Espresso,0.25,55,20.35,1,55,34.65,0.63,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,3.590100153,short,2/1/2024,Tuesday,1
alpha,alpha032501,2/1/2024 10:38:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,credit card,M,TRUE,1,morning,FALSE,FALSE,8.382114851,long,2/1/2024,Tuesday,1
alpha,alpha032501,2/1/2024 10:38:00,bakery,Sandwich,,80,28,1,80,52,0.65,eat in,credit card,M,TRUE,1,morning,FALSE,FALSE,8.382114851,long,2/1/2024,Tuesday,1
alpha,alpha032502,2/1/2024 10:39:00,tea,Thai Tea,0.25,70,17.5,1,70,52.5,0.75,to go,mobile,M,FALSE,,morning,FALSE,FALSE,2.791201283,short,2/1/2024,Tuesday,1
alpha,alpha032503,2/1/2024 10:42:00,bakery,Cookie,,85,29.75,3,255,165.75,0.65,eat in,mobile,M,FALSE,,morning,FALSE,FALSE,16.29961184,very long,2/1/2024,Tuesday,1
alpha,alpha032503,2/1/2024 10:42:00,coffee,Mocha Cold Brew,1,165,79.2,3,495,257.4,0.52,eat in,mobile,M,FALSE,,morning,FALSE,FALSE,16.29961184,very long,2/1/2024,Tuesday,1
alpha,alpha032504,2/1/2024 10:44:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,mobile,M,FALSE,,morning,FALSE,FALSE,15.99528424,very long,2/1/2024,Tuesday,1
alpha,alpha032504,2/1/2024 10:44:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,mobile,M,FALSE,,morning,FALSE,FALSE,15.99528424,very long,2/1/2024,Tuesday,1
alpha,alpha032504,2/1/2024 10:44:00,coffee,Americano,0.25,45,14.4,1,45,30.6,0.68,to go,mobile,M,FALSE,,morning,FALSE,FALSE,15.99528424,very long,2/1/2024,Tuesday,1
alpha,alpha032505,2/1/2024 10:48:00,tea,Green Tea,0.5,65,24.7,1,65,40.3,0.62,to go,credit card,F,FALSE,,morning,FALSE,FALSE,11.42550029,very long,2/1/2024,Tuesday,1
alpha,alpha032505,2/1/2024 10:48:00,bakery,Donut,,40,12,1,40,28,0.7,to go,credit card,F,FALSE,,morning,FALSE,FALSE,11.42550029,very long,2/1/2024,Tuesday,1
alpha,alpha032506,2/1/2024 11:10:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,credit card,F,FALSE,,noon,FALSE,FALSE,8.489718501,long,2/1/2024,Tuesday,1
alpha,alpha032506,2/1/2024 11:10:00,coffee,Americano,1,45,14.4,1,45,30.6,0.68,to go,credit card,F,FALSE,,noon,FALSE,FALSE,8.489718501,long,2/1/2024,Tuesday,1
alpha,alpha032507,2/1/2024 11:17:00,tea,Green Tea,0.5,65,24.7,1,65,40.3,0.62,to go,mobile,M,FALSE,,noon,FALSE,FALSE,4.689109316,short,2/1/2024,Tuesday,1
alpha,alpha032508,2/1/2024 11:42:00,coffee,Iced Latte,0,65,22.75,3,195,126.75,0.65,eat in,mobile,F,TRUE,11,noon,FALSE,FALSE,5.747086449,moderate,2/1/2024,Tuesday,1
alpha,alpha032509,2/1/2024 11:44:00,coffee,Americano,1,45,14.4,3,135,91.8,0.68,to go,credit card,M,TRUE,56,noon,FALSE,FALSE,4.051874327,short,2/1/2024,Tuesday,1
alpha,alpha032510,2/1/2024 11:47:00,smoothie,Kiwi Smoothie,0.25,90,40.5,1,90,49.5,0.55,eat in,mobile,M,FALSE,,noon,FALSE,FALSE,3.352601929,short,2/1/2024,Tuesday,1
alpha,alpha032511,2/1/2024 11:49:00,smoothie,Mango Smoothie,0.5,90,31.5,1,90,58.5,0.65,eat in,mobile,M,FALSE,,noon,FALSE,FALSE,5.587800705,moderate,2/1/2024,Tuesday,1
alpha,alpha032512,2/1/2024 11:52:00,tea,Thai Tea,0.25,70,17.5,2,140,105,0.75,delivery,mobile,M,TRUE,839,noon,FALSE,FALSE,14.06180007,very long,2/1/2024,Tuesday,1
alpha,alpha032512,2/1/2024 11:52:00,tea,Yuzu Tea,0,70,24.5,1,70,45.5,0.65,delivery,mobile,M,TRUE,839,noon,FALSE,FALSE,14.06180007,very long,2/1/2024,Tuesday,1
alpha,alpha032513,2/1/2024 11:56:00,coffee,Mocha,0.5,70,30.1,1,70,39.9,0.57,to go,credit card,M,TRUE,1642,noon,FALSE,FALSE,3.765208657,short,2/1/2024,Tuesday,1
alpha,alpha032514,2/1/2024 12:24:00,tea,Bubble Tea,0.5,70,17.5,2,140,105,0.75,to go,credit card,F,TRUE,1683,noon,FALSE,FALSE,2.084314677,short,2/1/2024,Tuesday,1
alpha,alpha032515,2/1/2024 12:29:00,coffee,Mocha,0.25,70,30.1,1,70,39.9,0.57,eat in,credit card,M,TRUE,1668,noon,FALSE,FALSE,17.74106113,very long,2/1/2024,Tuesday,1
alpha,alpha032515,2/1/2024 12:29:00,bakery,Cheesecake,,120,72,1,120,48,0.4,eat in,credit card,M,TRUE,1668,noon,FALSE,FALSE,17.74106113,very long,2/1/2024,Tuesday,1
alpha,alpha032515,2/1/2024 12:29:00,bakery,Donut,,40,12,1,40,28,0.7,eat in,credit card,M,TRUE,1668,noon,FALSE,FALSE,17.74106113,very long,2/1/2024,Tuesday,1
alpha,alpha032516,2/1/2024 12:33:00,smoothie,Mango Smoothie,1,90,31.5,1,90,58.5,0.65,to go,mobile,M,FALSE,,noon,FALSE,FALSE,6.755718631,moderate,2/1/2024,Tuesday,1
alpha,alpha032517,2/1/2024 12:39:00,coffee,Mocha,0.25,70,30.1,1,70,39.9,0.57,to go,credit card,F,TRUE,880,noon,FALSE,FALSE,5.736578412,moderate,2/1/2024,Tuesday,1
alpha,alpha032518,2/1/2024 12:44:00,coffee,Iced Americano,0.25,45,13.5,1,45,31.5,0.7,to go,credit card,M,FALSE,,noon,FALSE,FALSE,3.218573632,short,2/1/2024,Tuesday,1
alpha,alpha032519,2/1/2024 12:56:00,coffee,Espresso,1,55,20.35,4,220,138.6,0.63,delivery,credit card,F,FALSE,,noon,FALSE,FALSE,6.933721393,moderate,2/1/2024,Tuesday,1
alpha,alpha032520,2/1/2024 13:04:00,coffee,Latte,0,65,27.95,2,130,74.1,0.57,eat in,cash,F,FALSE,,afternoon,FALSE,FALSE,5.158974031,moderate,2/1/2024,Tuesday,1
alpha,alpha032521,2/1/2024 13:14:00,coffee,Latte,0.25,65,27.95,2,130,74.1,0.57,eat in,credit card,F,TRUE,840,afternoon,FALSE,FALSE,2.655896734,short,2/1/2024,Tuesday,1
alpha,alpha032522,2/1/2024 13:28:00,coffee,Mocha,0.5,70,30.1,3,210,119.7,0.57,eat in,mobile,M,TRUE,22,afternoon,FALSE,FALSE,13.53761405,very long,2/1/2024,Tuesday,1
alpha,alpha032522,2/1/2024 13:28:00,bakery,Muffin,,60,27,3,180,99,0.55,eat in,mobile,M,TRUE,22,afternoon,FALSE,FALSE,13.53761405,very long,2/1/2024,Tuesday,1
alpha,alpha032523,2/1/2024 13:33:00,coffee,Latte,0.25,65,27.95,1,65,37.05,0.57,to go,mobile,F,TRUE,1683,afternoon,FALSE,FALSE,2.768837575,short,2/1/2024,Tuesday,1
alpha,alpha032524,2/1/2024 13:35:00,tea,Thai Tea,0,70,17.5,1,70,52.5,0.75,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,3.068179965,short,2/1/2024,Tuesday,1
alpha,alpha032525,2/1/2024 13:45:00,coffee,Mocha,0.75,70,30.1,2,140,79.8,0.57,to go,cash,M,FALSE,,afternoon,FALSE,FALSE,5.181542314,moderate,2/1/2024,Tuesday,1
alpha,alpha032526,2/1/2024 13:53:00,coffee,Americano,0.75,45,14.4,1,45,30.6,0.68,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,3.98076862,short,2/1/2024,Tuesday,1
alpha,alpha032527,2/1/2024 14:18:00,smoothie,Kiwi Smoothie,0.25,90,40.5,4,360,198,0.55,to go,credit card,F,TRUE,893,afternoon,FALSE,FALSE,5.513720156,moderate,2/1/2024,Tuesday,1
alpha,alpha032528,2/1/2024 14:42:00,tea,Black Tea,0,40,8,1,40,32,0.8,delivery,mobile,F,TRUE,898,afternoon,FALSE,FALSE,6.477476052,moderate,2/1/2024,Tuesday,1
alpha,alpha032528,2/1/2024 14:42:00,bakery,Muffin,,60,27,2,120,66,0.55,delivery,mobile,F,TRUE,898,afternoon,FALSE,FALSE,6.477476052,moderate,2/1/2024,Tuesday,1
alpha,alpha032529,2/1/2024 15:00:00,smoothie,Strawberry Smoothie,0.5,85,25.5,1,85,59.5,0.7,delivery,mobile,F,TRUE,1638,afternoon,FALSE,FALSE,3.027372142,short,2/1/2024,Tuesday,1
alpha,alpha032530,2/1/2024 15:03:00,bakery,Cheesecake,,120,72,1,120,48,0.4,eat in,mobile,F,TRUE,890,afternoon,FALSE,FALSE,4.038123702,short,2/1/2024,Tuesday,1
alpha,alpha032531,2/1/2024 15:05:00,bakery,Donut,,40,12,1,40,28,0.7,to go,credit card,F,FALSE,,afternoon,FALSE,FALSE,2.516419816,short,2/1/2024,Tuesday,1
alpha,alpha032532,2/1/2024 15:14:00,bakery,Sandwich,,80,28,2,160,104,0.65,eat in,mobile,M,FALSE,,afternoon,FALSE,FALSE,2.538914873,short,2/1/2024,Tuesday,1
alpha,alpha032533,2/1/2024 15:18:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,cash,M,TRUE,7,afternoon,FALSE,FALSE,3.223991125,short,2/1/2024,Tuesday,1
alpha,alpha032534,2/1/2024 15:31:00,smoothie,Kiwi Smoothie,0.25,90,40.5,1,90,49.5,0.55,eat in,mobile,F,FALSE,,afternoon,FALSE,FALSE,3.450499354,short,2/1/2024,Tuesday,1
alpha,alpha032535,2/1/2024 15:32:00,tea,Green Tea,0.25,65,24.7,1,65,40.3,0.62,to go,credit card,M,FALSE,,afternoon,FALSE,FALSE,3.534516223,short,2/1/2024,Tuesday,1
alpha,alpha032536,2/1/2024 15:36:00,coffee,Latte,0.25,65,27.95,1,65,37.05,0.57,to go,mobile,F,FALSE,,afternoon,FALSE,FALSE,10.86447338,long,2/1/2024,Tuesday,1
alpha,alpha032536,2/1/2024 15:36:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,mobile,F,FALSE,,afternoon,FALSE,FALSE,10.86447338,long,2/1/2024,Tuesday,1
alpha,alpha032537,2/1/2024 15:39:00,tea,Black Tea,0.5,40,8,1,40,32,0.8,delivery,mobile,F,FALSE,,afternoon,FALSE,FALSE,23.20012417,very long,2/1/2024,Tuesday,1
alpha,alpha032537,2/1/2024 15:39:00,bakery,Muffin,,60,27,1,60,33,0.55,delivery,mobile,F,FALSE,,afternoon,FALSE,FALSE,23.20012417,very long,2/1/2024,Tuesday,1
alpha,alpha032537,2/1/2024 15:39:00,smoothie,Kiwi Smoothie,0.5,90,40.5,8,720,396,0.55,delivery,mobile,F,FALSE,,afternoon,FALSE,FALSE,23.20012417,very long,2/1/2024,Tuesday,1
alpha,alpha032538,2/1/2024 15:48:00,tea,Thai Tea,0,70,17.5,2,140,105,0.75,to go,cash,M,FALSE,,afternoon,FALSE,FALSE,10.57365633,long,2/1/2024,Tuesday,1
alpha,alpha032538,2/1/2024 15:48:00,bakery,Donut,,40,12,2,80,56,0.7,to go,cash,M,FALSE,,afternoon,FALSE,FALSE,10.57365633,long,2/1/2024,Tuesday,1
alpha,alpha032539,2/1/2024 15:53:00,tea,Bubble Tea,0.5,70,17.5,4,280,210,0.75,delivery,credit card,F,FALSE,,afternoon,FALSE,FALSE,10.21834932,long,2/1/2024,Tuesday,1
alpha,alpha032539,2/1/2024 15:53:00,bakery,Muffin,,60,27,2,120,66,0.55,to go,mobile,F,TRUE,885,afternoon,FALSE,FALSE,10.21834932,long,2/1/2024,Tuesday,1
alpha,alpha032540,2/1/2024 16:14:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,credit card,F,TRUE,1703,afternoon,FALSE,FALSE,5.857683233,moderate,2/1/2024,Tuesday,1
alpha,alpha032540,2/1/2024 16:14:00,smoothie,Kiwi Smoothie,0.5,90,40.5,1,90,49.5,0.55,to go,mobile,F,TRUE,902,afternoon,FALSE,FALSE,5.857683233,moderate,2/1/2024,Tuesday,1
alpha,alpha032541,2/1/2024 16:17:00,coffee,Mocha Cold Brew,0,165,79.2,1,165,85.8,0.52,eat in,mobile,F,TRUE,1628,afternoon,FALSE,FALSE,3.012321504,short,2/1/2024,Tuesday,1
alpha,alpha032542,2/1/2024 16:18:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,eat in,credit card,F,FALSE,,afternoon,FALSE,FALSE,6.889662074,moderate,2/1/2024,Tuesday,1
alpha,alpha032542,2/1/2024 16:18:00,coffee,Iced Latte,0.25,65,22.75,1,65,42.25,0.65,eat in,credit card,F,FALSE,,afternoon,FALSE,FALSE,6.889662074,moderate,2/1/2024,Tuesday,1
alpha,alpha032542,2/1/2024 16:18:00,bakery,Donut,,40,12,1,40,28,0.7,eat in,credit card,F,FALSE,,afternoon,FALSE,FALSE,6.889662074,moderate,2/1/2024,Tuesday,1
alpha,alpha032543,2/1/2024 16:26:00,smoothie,Kiwi Smoothie,0.5,90,40.5,1,90,49.5,0.55,to go,credit card,M,TRUE,39,afternoon,FALSE,FALSE,6.695142019,moderate,2/1/2024,Tuesday,1
alpha,alpha032543,2/1/2024 16:26:00,bakery,Donut,,40,12,1,40,28,0.7,to go,credit card,M,TRUE,39,afternoon,FALSE,FALSE,6.695142019,moderate,2/1/2024,Tuesday,1
alpha,alpha032544,2/1/2024 16:31:00,tea,Green Tea,0.75,65,24.7,2,130,80.6,0.62,to go,credit card,F,TRUE,1633,afternoon,FALSE,FALSE,2.453134413,short,2/1/2024,Tuesday,1
alpha,alpha032545,2/1/2024 16:35:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,mobile,F,TRUE,863,afternoon,FALSE,FALSE,4.931647032,short,2/1/2024,Tuesday,1
alpha,alpha032545,2/1/2024 16:35:00,coffee,Nitro Flat White,0,155,74.4,1,155,80.6,0.52,to go,mobile,F,TRUE,863,afternoon,FALSE,FALSE,4.931647032,short,2/1/2024,Tuesday,1
alpha,alpha032546,2/1/2024 16:37:00,coffee,Iced Americano,0.5,45,13.5,3,135,94.5,0.7,delivery,cash,M,TRUE,864,afternoon,FALSE,FALSE,16.61427675,very long,2/1/2024,Tuesday,1
alpha,alpha032546,2/1/2024 16:37:00,coffee,Espresso,0,55,20.35,3,165,103.95,0.63,delivery,cash,M,TRUE,864,afternoon,FALSE,FALSE,16.61427675,very long,2/1/2024,Tuesday,1
alpha,alpha032547,2/1/2024 16:53:00,bakery,Cheesecake,,120,72,2,240,96,0.4,to go,credit card,M,FALSE,,afternoon,FALSE,FALSE,2.036176628,short,2/1/2024,Tuesday,1
alpha,alpha032548,2/1/2024 16:54:00,coffee,Nitro Flat White,0.25,155,74.4,1,155,80.6,0.52,eat in,mobile,M,TRUE,53,afternoon,FALSE,FALSE,4.342697801,short,2/1/2024,Tuesday,1
alpha,alpha032549,2/1/2024 16:59:00,bakery,Muffin,,60,27,2,120,66,0.55,delivery,mobile,F,TRUE,872,afternoon,FALSE,FALSE,2.88515935,short,2/1/2024,Tuesday,1
alpha,alpha032550,2/1/2024 17:01:00,tea,Thai Tea,0.5,70,17.5,3,210,157.5,0.75,to go,mobile,M,TRUE,871,evening,FALSE,FALSE,5.617727221,moderate,2/1/2024,Tuesday,1
alpha,alpha032551,2/1/2024 17:06:00,tea,Bubble Tea,0.5,70,17.5,1,70,52.5,0.75,to go,credit card,F,FALSE,,evening,FALSE,FALSE,2.642325881,short,2/1/2024,Tuesday,1
alpha,alpha032552,2/1/2024 17:14:00,coffee,Iced Latte,0,65,22.75,2,130,84.5,0.65,delivery,credit card,M,FALSE,,evening,FALSE,FALSE,3.233251196,short,2/1/2024,Tuesday,1
